model_id,confirmation_model_id,overlay_model_id,research_id,source_research_id,research_variant_id,parameter_set_id,advisory_status,event_set_id,entry_timing_id,condition_set_id,condition_set_description,sample_size,mature_sample_size,win_count,win_rate_pct,avg_return_pct,median_return_pct,baseline_sample_size,baseline_mature_sample_size,baseline_win_rate_pct,baseline_avg_return_pct,baseline_median_return_pct,delta_sample_size_vs_baseline,delta_mature_sample_size_vs_baseline,sample_retention_rate_pct,delta_win_rate_pct_vs_baseline,delta_avg_return_pct_vs_baseline,delta_median_return_pct_vs_baseline,breakout_signal_count,post_confirmation_count,tdcc_any_age7_count,tdcc_any_age14_count,core_mainstream_count,hot_theme_count,bottom_quartile_count,low_level_count,mid_level_count,high_level_count,wv_multiple_turn_count,sharp_v_count,slope_break_count,smooth_count,avg_price_position_252_pct,median_price_position_252_pct,sample_warning,research_interpretation,revenue_catalyst_feature_status,approved_for_daily,production_readiness,generated_at
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_price_le40,Neckline breakout plus price_position_252_pct <= 40.,175,118,45,38.1356,0.6689,-2.0998,175,118,38.1356,0.6689,-2.0998,0,0,100.0000,0.0000,0.0000,0.0000,175,121,3,3,99,15,126,49,0,0,96,12,46,21,19.6069,19.6565,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_price_le40,Neckline breakout plus price_position_252_pct <= 40.,184,129,50,38.7597,1.2386,-2.0000,175,118,38.1356,0.6689,-2.0998,9,11,105.1429,0.6241,0.5697,0.0998,184,133,3,3,119,25,132,52,0,0,95,9,51,29,18.8513,17.9363,medium_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_bottom_or_low,Neckline breakout plus bottom-or-low level.,196,132,50,37.8788,0.5629,-2.2526,196,132,37.8788,0.5629,-2.2526,0,0,100.0000,0.0000,0.0000,0.0000,196,135,3,3,109,17,126,70,0,0,110,12,52,22,22.3376,21.6906,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_bottom_or_low,Neckline breakout plus bottom-or-low level.,199,139,55,39.5683,1.5727,-1.9876,196,132,37.8788,0.5629,-2.2526,3,7,101.5306,1.6896,1.0098,0.2650,199,143,3,3,128,28,132,67,0,0,104,9,53,33,20.7694,19.4313,medium_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_core_mainstream,Neckline breakout plus core-mainstream.,113,82,33,40.2439,1.0805,-2.4889,113,82,40.2439,1.0805,-2.4889,0,0,100.0000,0.0000,0.0000,0.0000,113,83,0,0,113,18,69,40,4,0,64,11,22,16,23.7387,22.9412,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_core_mainstream,Neckline breakout plus core-mainstream.,135,98,42,42.8571,1.8980,-1.7671,113,82,40.2439,1.0805,-2.4889,22,16,119.4690,2.6132,0.8175,0.7218,135,100,0,1,135,30,85,43,7,0,68,8,33,26,22.3207,20.1087,medium_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_core_mainstream_price_le40,"Neckline breakout, core-mainstream, price_position_252_pct <= 40.",99,71,31,43.6620,2.1300,-2.0000,99,71,43.6620,2.1300,-2.0000,0,0,100.0000,0.0000,0.0000,0.0000,99,72,0,0,99,15,69,30,0,0,57,11,19,12,20.4428,21.5789,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_core_mainstream_price_le40,"Neckline breakout, core-mainstream, price_position_252_pct <= 40.",119,87,39,44.8276,2.2519,-1.3333,99,71,43.6620,2.1300,-2.0000,20,16,120.2020,1.1656,0.1219,0.6667,119,89,0,0,119,24,85,34,0,0,61,8,31,19,18.8319,16.6139,medium_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_price_le40_exclude_wv,"Neckline breakout, price_position_252_pct <= 40, exclude WV/WVV.",79,53,19,35.8491,-1.7403,-2.5131,79,53,35.8491,-1.7403,-2.5131,0,0,100.0000,0.0000,0.0000,0.0000,79,54,0,0,42,8,56,23,0,0,0,12,46,21,19.3021,18.0432,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_price_le40_exclude_wv,"Neckline breakout, price_position_252_pct <= 40, exclude WV/WVV.",89,65,25,38.4615,0.7389,-2.0000,79,53,35.8491,-1.7403,-2.5131,10,12,112.6582,2.6125,2.4792,0.5131,89,67,1,1,58,15,63,26,0,0,0,9,51,29,18.1464,16.9591,medium_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_post_confirmation,Only rows with post-confirmation trigger.,142,139,52,37.4101,0.4339,-2.2388,142,139,37.4101,0.4339,-2.2388,0,0,100.0000,0.0000,0.0000,0.0000,142,142,1,1,83,16,92,43,7,0,80,7,37,18,23.2111,21.8533,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_post_confirmation,Only rows with post-confirmation trigger.,150,146,56,38.3562,1.3633,-2.0998,142,139,37.4101,0.4339,-2.2388,8,7,105.6338,0.9461,0.9294,0.1389,150,150,1,2,100,27,100,43,7,0,75,5,42,28,21.4559,19.0290,medium_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_post_confirmation_price_le40,Post-confirmation trigger plus price_position_252_pct <= 40.,121,118,45,38.1356,0.6689,-2.0998,121,118,38.1356,0.6689,-2.0998,0,0,100.0000,0.0000,0.0000,0.0000,121,121,1,1,72,12,92,29,0,0,67,7,33,14,19.0624,18.4211,medium_mature_sample_research_only,baseline_reference,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_post_confirmation_price_le40,Post-confirmation trigger plus price_position_252_pct <= 40.,133,129,50,38.7597,1.2386,-2.0000,121,118,38.1356,0.6689,-2.0998,12,11,109.9174,0.6241,0.5697,0.0998,133,133,1,1,89,22,100,33,0,0,66,5,40,22,18.1891,16.6667,medium_mature_sample_research_only,directionally_better_than_baseline_same_condition,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_tdcc_any_age7,Neckline breakout plus TDCC age<=7 match.,3,1,1,100.0000,26.8382,26.8382,3,1,100.0000,26.8382,26.8382,0,0,100.0000,0.0000,0.0000,0.0000,3,1,3,3,0,0,3,0,0,0,3,0,0,0,22.9771,24.6445,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_tdcc_any_age7,Neckline breakout plus TDCC age<=7 match.,3,1,1,100.0000,26.8382,26.8382,3,1,100.0000,26.8382,26.8382,0,0,100.0000,0.0000,0.0000,0.0000,3,1,3,3,0,0,3,0,0,0,2,0,1,0,22.9771,24.6445,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_tdcc_any_age14,Neckline breakout plus TDCC age<=14 match.,3,1,1,100.0000,26.8382,26.8382,3,1,100.0000,26.8382,26.8382,0,0,100.0000,0.0000,0.0000,0.0000,3,1,3,3,0,0,3,0,0,0,3,0,0,0,22.9771,24.6445,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_tdcc_any_age14,Neckline breakout plus TDCC age<=14 match.,4,2,1,50.0000,10.8426,10.8426,3,1,100.0000,26.8382,26.8382,1,1,133.3333,-50.0000,-15.9956,-15.9956,4,2,3,4,1,0,3,0,1,0,2,0,2,0,30.2422,24.7500,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,baseline_current_detector,c_post_confirmation,has_neckline_breakout_core_mainstream_price_le40_tdcc_any_age7,"Neckline breakout, core-mainstream, price_position_252_pct <= 40, TDCC age<=7.",0,0,0,,,,0,0,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
w_bottom_right_side,neckline_volume_breakout_confirmation,tdcc_weekly_ranking_formula,w_bottom_combined_condition_backtest,w_bottom_nearest_micro_anchor_event_replay,warning_research_variant_only,w_bottom_combined_condition_backtest_20260626,warning_research_variant_only,variant_nearest_micro_45d_event_replay,c_post_confirmation,has_neckline_breakout_core_mainstream_price_le40_tdcc_any_age7,"Neckline breakout, core-mainstream, price_position_252_pct <= 40, TDCC age<=7.",0,0,0,,,,0,0,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,tiny_mature_sample_research_only,too_small_for_directional_read,pending_historical_feature_join_not_evaluated,false,not_production_ready_research_only,2026-06-26 23:29:29 Asia/Taipei
